ORG_ID|NAME|ORG_NAME|POSITION|BIQ_PERSON_ID|GENDER
5000804|Søren Qvist|Altia Denmark|Executive Post|1581334|Mand
5000804|Kari Pekka Lampinen|Altia Denmark|Member of the board chairman|1837449|Kvinde
5000804|Kai Tapio Haanpää|Altia Denmark|directorship|1837450|Mand
5000438|Erik Borg|Altinex Oil|directorship|333928|Mand
5000438|Einar Gjelsvik|Altinex Oil|Executive Post CEO|1999348|Mand
5000438|Ellen Sandra Bratland|Altinex Oil|Member of the board chairman|16855582|Kvinde
5000430|Allan Søgaard Lambrechtsen Larsen|Ambu|directorship|245696|Mand
5000430|Anne-Marie Holmberg Jensen|Ambu|directorship|256964|Kvinde
5000430|Jens Bager|Ambu|directorship Vice|433085|Mand
5000430|Jesper Funding Andersen|Ambu|directorship|445348|Mand
5000430|John Stær|Ambu|directorship|458256|Mand
5000430|Lars Marcher|Ambu|Executive Post CEO|518627|Mand
5000430|Mikael Worning|Ambu|directorship|556727|Mand
5000430|Niels Erik Nielsen|Ambu|directorship Chairman|568830|Mand
5000430|Anne Blanksø Pedersen|Ambu|directorship|1820357|Kvinde
5000605|Per Nørgaard|Amcor Flexibles|Executive Post CEO|602006|Mand
5000605|Peter Kierkegaard Berg|Amcor Flexibles|directorship|609561|Mand
5000605|Torben Torrild|Amcor Flexibles|Executive Post|725270|Mand
5000605|Amy Louise Byrick|Amcor Flexibles|Member of the board chairman|7385409|Kvinde
5000605|Achim Gutknecht|Amcor Flexibles|directorship|7385410|Mand
5000550|Klaus Johansen|American Express BT|Executive Post CEO|1065648|Mand
5000550|Kaveh Atrak|American Express BT|Member of the board chairman|1117629|Mand
5000550|Christian Herbert Antero Hanke|American Express BT|directorship|1587955|Mand
5000550|Jens Frederiksen|American Express BT|directorship|1955017|Mand
5000151|Hans Christian Krog|Tican|directorship|378156|Mand
5000151|Jens Jørgen Henriksen|Tican|Member of the board chairman|437541|Mand
5000151|Ove Thejls|Tican|Executive Post Managing Dir|591231|Mand
5000151|Poul Dahlgård|Tican|directorship|617500|Mand
5000151|Søren Foged Overgaard|Tican|directorship Vice|660932|Mand
5000151|Niels Michael Møller|Tican|directorship Vice|1129086|Mand
5000151|Uffe Wiborg|Tican|directorship|1230814|Mand
5000151|Tom Edelhardt Mortensen|Tican|directorship|1270325|Mand
5000151|Jan Poulsen Houe|Tican|directorship|1814253|Mand
5000857|Anne Kathrine Steenbjerge|Anders Nielsen & Co|Executive Post|255052|Kvinde
5000857|Henrik Bernt Sanders|Anders Nielsen & Co|directorship|400204|Mand
5000857|Henrik Steenbjerge|Anders Nielsen & Co|Member of the board chairman|404971|Mand
5000857|Jan Kaae Glibstrup|Anders Nielsen & Co|directorship|426134|Mand
5000857|Jørgen Ernst Andersen|Anders Nielsen & Co|Executive Post|466159|Mand
5000857|Kim Leidersdorff Johansen|Anders Nielsen & Co|directorship|493216|Mand
5000857|Steen Palm|Anders Nielsen & Co|directorship|1970229|Mand
5000481|Erik Justesen|Andersen & Martini|directorship Vice|336850|Mand
5000481|Henning Hürdum|Andersen & Martini|directorship|396460|Mand
5000481|Jens Erik Jepsen Christensen|Andersen & Martini|directorship|435402|Mand
5000481|Lars Taarn Pedersen|Andersen & Martini|directorship|520802|Mand
5000481|Per Martini|Andersen & Martini|Member of the board chairman|601481|Mand
5000481|Peter Hansen|Andersen & Martini|Executive Post CEO|608028|Mand
5000481|Peter Willumsen|Andersen & Martini|directorship|613855|Mand
5000603|Hans Bruun Petersen|Andersen Motors|directorship|377323|Mand
5000603|Henning Iver Hansen|Andersen Motors|directorship|396501|Mand
5000603|Henrik Winther-Olsen|Andersen Motors|directorship|405832|Mand
5000603|Jens Otto Veile|Andersen Motors|Member of the board chairman|440691|Mand
5000603|Stig Jensen|Andersen Motors|Executive Post CEO|647480|Mand
5000603|Hans Henriksen|Andersen Motors|Executive Post CEO|969439|Mand
5000352|Erik Christensen|Andreas Andresen|directorship|333294|Mand
5000352|Jørn Aage Hansen|Andreas Andresen|directorship|473953|Mand
5000352|Luise Henriette Andresen|Andreas Andresen|directorship|538670|Kvinde
5000352|Ralf Heinz Sommer|Andreas Andresen|directorship|1449315|Mand
5000352|Bernhard Heinrich|Andreas Andresen|Member of the board chairman|1593920|Mand
5000352|Henrik Schacht Færch|Andreas Andresen|directorship|1804007|Mand
5000352|Jan Veirum|Andreas Andresen|directorship|1804008|Mand
5000352|Dieter Goldmann|Andreas Andresen|Executive Post|1880723|Mand
5000352|Kim Michél Gravesen|Andreas Andresen|Executive Post CEO|16850668|Mand
5000352|Willi Beckmann|Andreas Andresen|Executive Post|17115228|Mand
5000657|Frederich Papst|Andritz Feed & Biofuel|Member of the board chairman|360240|Mand
5000657|Kim Pandrup Christensen|Andritz Feed & Biofuel|Executive General Manager of Technology|493684|Mand
5000657|Ernst Zsifkovits|Andritz Feed & Biofuel|directorship|946967|Mand
5000657|Edgar Arturo Duque Gutierrez|Andritz Feed & Biofuel|Executive Post|1639933|Mand
5000657|Jari Matti Ålgars|Andritz Feed & Biofuel|Executive Post CEO|1757495|Mand
5000657|Mogens Andersen|Andritz Feed & Biofuel|directorship|1812009|Mand
5000657|Bo Frost-Larsen|Andritz Feed & Biofuel|directorship|1812010|Mand
5000657|Karl Hornhofer|Andritz Feed & Biofuel|directorship|1945062|Mand
5000958|Ulf Robert Gunnar Scharin|Antalis|directorship|685658|Mand
5000958|Gilles Robert Raynaud|Antalis|Member of the board chairman|1565802|Mand
5000958|Robert Charlton Frankland|Antalis|directorship|1693225|Mand
5000958|Jukka Antero Silventoia|Antalis|directorship|1693226|Mand
5000958|Steen Leetmaa Murmann|Antalis|Executive Post CEO|10440453|Mand
5000685|John Riordan|Ardagh Glass Holmegaard|directorship|457836|Mand
5000685|Kim Holmberg Hansen|Ardagh Glass Holmegaard|directorship|492700|Mand
5000685|Niall James Wall|Ardagh Glass Holmegaard|Member of the board chairman|1437940|Mand
5000685|Lene Olsen|Ardagh Glass Holmegaard|Directorship Employee representative|1462514|Kvinde
5000685|Johannes Gorter|Ardagh Glass Holmegaard|directorship|1462782|Mand
5000685|Michael Patrick Kennedy|Ardagh Glass Holmegaard|directorship|1462783|Mand
5000685|Dan Holm Jakobsen|Ardagh Glass Holmegaard|Directorship Employee representative|1620552|Mand
5000685|Anette Johansen|Ardagh Glass Holmegaard|Directorship Employee representative|1620553|Kvinde
5000685|Henrik Bonne|Ardagh Glass Holmegaard|Executive Post|1620555|Mand
5000685|Brian J. Butterly|Ardagh Glass Holmegaard|directorship|1644307|Mand
5000685|Patrick Eamon King|Ardagh Glass Holmegaard|directorship|1672282|Mand
5000685|Benedict Roche|Ardagh Glass Holmegaard|directorship Vice|1972123|Mand
5000685|Robert Mathias Bredin|Ardagh Glass Holmegaard|directorship|1972124|Mand
5000831|Bernard Haspeslagh|Ardo|directorship|277934|Mand
5000831|Gert Carlos Defour|Ardo|directorship|364441|Mand
5000831|Jan Josef Haspeslagh|Ardo|Member of the board chairman|425327|Mand
5000831|Roger Michel Corneel Maes|Ardo|directorship|634422|Mand
5000831|Carsten Aalund|Ardo|Executive Post CEO|1544599|Mand
5000225|Agnete Raaschou-Nielsen|Arkil|directorship|240525|Kvinde
5000225|Birgitte Nielsen|Arkil|directorship|282515|Kvinde
5000225|Hans Schmidt-Hansen|Arkil|directorship|385934|Mand
5000225|Jesper Hessellund Arkil|Arkil|Executive Post CEO|445582|Mand
5000225|Niels Ove Hessellund Arkil|Arkil|Member of the board chairman|573290|Mand
5000225|Per Kjærsgaard|Arkil|directorship|600679|Mand
5000225|Walther Vishof Paulsen|Arkil|directorship|695239|Mand
5000021|Bjarne Hass Nielsen|Arla Foods|directorship|232272|Mand
5000021|Bent Juul Sørensen|Arla Foods|directorship|272637|Mand
5000021|Jan Toft Nørgaard|Arla Foods|directorship Vice|429215|Mand
5000021|Peder Tuborgh|Arla Foods|Executive Post CEO|595612|Mand
5000021|Povl Krogsgaard|Arla Foods|Executive Post|624436|Mand
5000021|Thomas Erling Johansen|Arla Foods|directorship|668586|Mand
5000021|Viggo Ølgaard Bloch|Arla Foods|directorship|692783|Mand
5000021|Pejter Andersen Søndergaard|Arla Foods|directorship|704097|Mand
5000021|Åke Hantoft|Arla Foods|Member of the board chairman|723379|Mand
5000021|Gunnar Gusten Mikael Plejert|Arla Foods|directorship|956977|Mand
5000021|Bjarne Bundesen|Arla Foods|Directorship Employee representative|956978|Mand
5000021|Bjørn Søndergaard Jepsen|Arla Foods|directorship|1130976|Mand
5000021|Johan von Scheele|Arla Foods|directorship|1155985|Mand
5000021|Steen Nørgaard Madsen|Arla Foods|directorship|1155988|Mand
5000021|Torben Myrup|Arla Foods|directorship|1305409|Mand
5000021|Ingela Linnea Kristina Svensson|Arla Foods|directorship|1469458|Kvinde
5000021|Hans Palle Borgström|Arla Foods|directorship|1626010|Mand
5000021|Karin Helene Gunnarson|Arla Foods|directorship|1626011|Kvinde
5000021|Leif-Erik Eriksson|Arla Foods|directorship|1894339|Mand
5000021|Annelie Marie Nielsen|Arla Foods|Directorship Employee representative|1894341|Kvinde
5000021|Uwe Heinz Gerhard Krause|Arla Foods|directorship|7383649|Mand
5000021|Anders Lennart ramström Ramström|Arla Foods|directorship|17067439|Mand
5000021|Carl Jonas Hugo Carlgren|Arla Foods|directorship|17077288|Mand
5000717|Lars Nørby Johansen|Arp-Hansen Hotel Group|directorship|239996|Mand
5000717|Birger Arp-Hansen|Arp-Hansen Hotel Group|directorship|279533|Mand
5000717|Henning Arp-Hansen|Arp-Hansen Hotel Group|Member of the board chairman|395011|Mand
5000717|Jacob Erik Holm|Arp-Hansen Hotel Group|directorship|420927|Mand
5000717|Jens Auken|Arp-Hansen Hotel Group|directorship Vice|433046|Mand
5000717|Dorte Krak|Arp-Hansen Hotel Group|Executive Post CEO|1015845|Kvinde
5000148|David Timothy Chrisnall Evans|Arriva Skandinavien|Member of the board chairman|317434|Mand
5000148|Jørgen Bitsch|Arriva Skandinavien|directorship|464457|Mand
5000148|Jan Kristensen|Arriva Skandinavien|directorship|1659786|Mand
5000148|Thomas Eybye Øster|Arriva Skandinavien|Executive Post CEO|1678686|Mand
5000148|Robert Stephen Boyd|Arriva Skandinavien|directorship Vice|1725688|Mand
5000148|Marianne Lisbeth Bøttger|Arriva Skandinavien|Executive Post|1969226|Kvinde
5000148|Katrina Jayne Bennett|Arriva Skandinavien|directorship|1978644|Kvinde
5000148|Nikolaj Wendelboe|Arriva Skandinavien|Executive Post CFO|7369950|Mand
5000611|Paul Joseph Reilly|Arrow Denmark|Member of the board chairman|923172|Mand
5000611|Peter Stewart Brown|Arrow Denmark|directorship|1030899|Mand
5000611|Reino Juhani Suonsilta|Arrow Denmark|Executive Post|1581855|Mand
5000611|Pär Fredrik Kjellgren|Arrow Denmark|directorship|1722174|Mand
5000284|Henrik Resting-Jeppesen|Arrow ECS|directorship|404439|Mand
5000284|Jørgen Winther Pedersen|Arrow ECS|Member of the board chairman|473739|Mand
5000284|Julien Henry Peronneau|Arrow ECS|directorship|1766321|Mand
5000284|Jens Skovsgaard Hornum|Arrow ECS|directorship|1992974|Mand
5000662|Pedro Møllebro|Astellas Pharma|directorship|942198|Mand
5000662|Mats Stefan Persson|Astellas Pharma|directorship|1210801|Mand
5000662|Gillian Kay Mitchell|Astellas Pharma|directorship|1210802|Kvinde
5000662|Nicolaas Jacobus Stander|Astellas Pharma|Member of the board chairman|1850123|Mand
5000694|Henrik Asmussen|Astrazeneca|directorship|1780276|Mand
5000694|Martin Olovsson|Astrazeneca|Member of the board chairman|1869741|Mand
5000694|Lars Peter Wallqvist|Astrazeneca|directorship|1988688|Mand
5000694|Julie Enevold Nielsen|Astrazeneca|directorship|7371610|Kvinde
5000694|Katrine Thule Thulesen|Astrazeneca|directorship|7371611|Kvinde
5000131|Jan Truelsen Elbæk|Atea|Executive Post|424341|Mand
5000131|Knud Martin Trolle|Atea|Executive Post CFO|505565|Mand
5000131|Mohan Lal Parson|Atea|Member of the board chairman|973021|Mand
5000131|Lars Johansson|Atea|Executive Post|1072746|Mand
5000131|Søren Lumholdt Jensen|Atea|directorship|1381105|Mand
5000131|Malene Rhode Carstensen|Atea|directorship|1497354|Kvinde
5000723|Palle Beck Thomsen|Atkins Danmark|Executive Post CEO|591557|Mand
5000723|Carl Olof Johannes Erlandsson|Atkins Danmark|directorship|1464944|Mand
5000723|Christopher Laine Birdsong|Atkins Danmark|Member of the board chairman|1886995|Mand
5000723|Svend Poulsen|Atkins Danmark|directorship|1886996|Mand
5000723|Arne Vedel Thomsen|Atkins Danmark|directorship|1886997|Mand
5000529|Christian Løche Andersen|Audionord International|directorship|307970|Mand
5000529|Flemming Frandsen|Audionord International|Member of the board chairman|352593|Mand
5000529|Johan Peter Lyngdorf|Audionord International|directorship|450889|Mand
5000529|Svend Erik Kristensen|Audionord International|Executive Post CEO|1062849|Mand
5000118|Jens Peter Due Olsen|Auriga Industries|Member of the board chairman|441194|Mand
5000118|Jørgen Jensen|Auriga Industries|directorship|468144|Mand
5000118|Karl Anker Jørgensen|Auriga Industries|directorship|483617|Mand
5000118|Kurt Pedersen Kaalund|Auriga Industries|Executive Post CEO|512183|Mand
5000118|Jørn Sand Tofting|Auriga Industries|Directorship Employee representative|719489|Mand
5000118|Lars Jørn Hvidtfeldt Nielsen|Auriga Industries|directorship|847510|Mand
5000118|Jutta Grevinde af Rosenborg|Auriga Industries|directorship|1027126|Kvinde
5000118|Torben Svejgård|Auriga Industries|directorship Vice|1388731|Mand
5000118|Peder Munk Sørensen|Auriga Industries|directorship|2005497|Mand
5000118|Kapil Kumar Saini|Auriga Industries|directorship|2005498|Mand
5000302|Erik Würtz Knudsen|Autohuset Vestergaard|directorship|341357|Mand
5000302|Hans Henning Vestergaard|Autohuset Vestergaard|Executive Post Managing Dir|380393|Mand
5000302|Ib Thrane|Autohuset Vestergaard|directorship Chairman|411713|Mand
5000302|Lars Taarn Pedersen|Autohuset Vestergaard|directorship|520802|Mand
5000302|Niels Tange Kristensen|Autohuset Vestergaard|directorship|574744|Mand
5000302|Ryan Rahbæk|Autohuset Vestergaard|Executive Post|1138298|Mand
5000217|Bjarne Olesen|AVK|directorship|287314|Mand
5000217|Carsten Fode|AVK|directorship Chairman|301321|Mand
5000217|Knud Flemming Madsen|AVK|directorship|504297|Mand
5000217|Lars Kudsk|AVK|Executive Post|518266|Mand
5000217|Lars Skaarup Damgaard Nielsen|AVK|directorship|520472|Mand
5000217|Niels Aage Kjær|AVK|Executive Post Managing Dir|566250|Mand
5000217|Ole Steen Andersen|AVK|directorship|586228|Mand
5000217|Tina Grundtvig Christensen|AVK|directorship|673072|Kvinde
5000217|John Mellergaard|AVK|directorship|1046410|Mand
5000718|Anne Mette Kaufmann|Axel Kaufmann|Executive Post|255964|Kvinde
5000718|Henrik Axel Kaufmann|Axel Kaufmann|directorship|402718|Mand
5000718|Dorrit Tuthill|Axel Kaufmann|directorship|1017867|Kvinde
5000904|Henning Søgaard|Axellus|Executive Post CEO|952602|Mand
5000904|Johannes Arbo Høeg|Axellus|directorship|1350044|Mand
5000904|Stig Ebert Nilssen|Axellus|directorship|1350046|Mand
5000904|Jan Roar Nordby|Axellus|directorship|1718713|Mand
5000904|Anita Nordby Reumert|Axellus|directorship|17086685|Kvinde
5000715|Steffen Kristensen|Brøste|directorship|645415|Mand
5000715|Patrik Simon Edström|Brøste|Executive Post CEO|1928318|Mand
5000715|Günther Reinhard Krausser|Brøste|directorship|1928319|Mand
5000715|Sylvain Adelin Coppye|Brøste|Member of the board chairman|17055631|Mand
5000730|Jens Mose Pedersen|B-K Medical|directorship|439417|Mand
5000730|Jesper Manigoff|B-K Medical|Executive Post CEO|446205|Mand
5000730|John James Fry|B-K Medical|directorship|1537026|Mand
5000730|Peter Fusager|B-K Medical|Executive Post|1817722|Mand
5000730|James Walter Green|B-K Medical|directorship|1831620|Mand
5000730|Michael Leon Levitz|B-K Medical|Member of the board chairman|1831623|Mand
5000730|Joanne Lesley Riber|B-K Medical|directorship|17073765|Kvinde
5000259|Birthe Marianne Christiansen|B. Christiansen H.|Member of the board chairman|232260|Kvinde
5000259|Erik Christensen|B. Christiansen H.|directorship|333294|Mand
5000259|Camilla Avlbjerg Christiansen|B. Christiansen H.|directorship|1951042|Kvinde
5000259|Carina Avlbjerg Christiansen|B. Christiansen H.|directorship|1951043|Kvinde
5000780|Bent Nygaard Sørensen|B. Nygaard Sørensen|directorship|274014|Mand
5000780|Ib Boserup|B. Nygaard Sørensen|directorship|410046|Mand
5000780|Palle Olav Willems|B. Nygaard Sørensen|directorship|592562|Mand
5000780|Preben Edvard Kønig|B. Nygaard Sørensen|Member of the board chairman|625196|Mand
5000780|Lars Henrik Nielsen|B. Nygaard Sørensen|Executive Post CEO|17155713|Mand
5000809|Christian Banzhaf|B.D. Holding|Executive Post CEO|306281|Mand
5000809|Jan Brus Albæk|B.D. Holding|directorship|423755|Mand
5000809|Axel Tobias Vieth|B.D. Holding|Member of the board chairman|714776|Mand
5000524|Jacob Rosenhøj Jørgensen|Babcock & Wilcox Vølund|Executive Post|421419|Mand
5000524|John Veje Olesen|Babcock & Wilcox Vølund|Executive Post CEO|1079005|Mand
5000524|Helge Steenstrup|Babcock & Wilcox Vølund|Directorship Employee representative|1163404|Mand
5000524|Richard Lee Killion|Babcock & Wilcox Vølund|Member of the board chairman|1418036|Mand
5000524|Mark Stephen Low|Babcock & Wilcox Vølund|directorship|1418037|Mand
5000524|John Dastrup|Babcock & Wilcox Vølund|directorship|1540619|Mand
5000524|J Randell Data|Babcock & Wilcox Vølund|directorship|1722330|Binominal
5000741|Jan Johan Kühl|Babysam|directorship|426021|Mand
5000741|Lars Frederiksen|Babysam|directorship|516059|Mand
5000741|Peter Jalsøe|Babysam|directorship|608941|Mand
5000741|Sanna Mari Suvanto-Harsaae|Babysam|Member of the board chairman|1108391|Kvinde
5000741|Jeanette Aaen|Babysam|Executive Post|1129739|Kvinde
5000741|Karl Tommy Wikström|Babysam|directorship|1149269|Mand
5000741|Finn Petersen|Babysam|Executive Post|1416204|Mand
5000705|John Brejnbjerg Staaling|Bach Gruppen|directorship|234090|Mand
5000705|Finn Peter Bach|Bach Gruppen|Member of the board chairman|350410|Mand
5000705|Lene Christensen|Bach Gruppen|Executive Post|527508|Kvinde
5000705|Palle Buhl Jørgensen|Bach Gruppen|Executive Post|591666|Mand
5000705|Pia Bloch Bach|Bach Gruppen|directorship|615032|Kvinde
5000705|Ulla Bloch Bach|Bach Gruppen|directorship|685921|Kvinde
5000705|Helle Bloch Hermann|Bach Gruppen|directorship|1028610|Kvinde
5000409|Claus Bagger Sørensen|Bagger-Sørensen Group|directorship|310887|Mand
5000409|Erik Gregers Hansen|Bagger-Sørensen Group|directorship Vice|335449|Mand
5000409|Hans-Henrik Horsted Eriksen|Bagger-Sørensen Group|Executive Post CEO|387268|Mand
5000409|Holger Bagger Sørensen|Bagger-Sørensen Group|Member of the board chairman|407812|Mand
5000409|Steen Bagger Sørensen|Bagger-Sørensen Group|directorship|641500|Mand
5000687|Jens Høgsted|Ball|directorship|436986|Mand
5000687|Peter Fabrin|Ball|directorship|607199|Mand
5000687|Torsten Erik Rasmussen|Ball|Member of the board chairman|682087|Mand
5000687|Viggo Mølholm|Ball|directorship|692580|Mand
5000687|Ole Holm|Ball|Executive Post|1342042|Mand
5000687|Jørgen Lindholm Lau|Ball|directorship Vice|1394084|Mand
5000802|Bent Asbjørn Nielsen|BAN Holding|Executive Post|270352|Mand
5000194|Jesper Jarlbæk|Bang & Olufsen|directorship|445725|Mand
5000194|Jim Hagemann Snabe|Bang & Olufsen|directorship|449281|Mand
5000194|John Christian Bennett-Therkildsen|Bang & Olufsen|Executive Post|453758|Mand
5000194|Peter Skak Olufsen|Bang & Olufsen|directorship|612770|Mand
5000194|Rolf Eriksen|Bang & Olufsen|directorship|634786|Mand
